brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Honda, Civic LX,2017,16348,31976,Rallye Red,Black,Gasoline,2.0L I4 DOHC 16V i-VTEC,CVT,28,40
Honda, Accord EX-L,2014,15835,69560,White Orchid Pearl,Ivory,Gasoline,2.4L I4 DOHC i-VTEC 16V,CVT,27,36
Honda, Accord EX-L,2017,23998,18184,White Orchid Pearl,Ivory,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,27,36
Honda, Civic LX,2017,16998,22873,,,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Civic EX,2018,18998,24904,Cosmic Blue Metallic,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Civic LX,2016,15990,29459,Crystal Black Pearl,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic EX,2016,16698,31277,Lunar Silver Metallic,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Civic LX,2017,15998,31897,Crystal Black Pearl,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord Touring,2016,23998,34046,Modern Steel,,Gasoline,3.5L V6 24V MPFI SOHC,6-Speed Automatic,21,34
Honda, Civic LX,2016,15690,35799,Modern Steel Metallic,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic EX-L,2016,18998,40032,Crystal Black Pearl,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Civic LX,2016,14989,44680,Rallye Red,Black / Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic LX,2016,Not Priced,46285,,,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Accord LX,2017,Not Priced,49199,Modern Steel,,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic LX,2016,Not Priced,49908,Lunar,,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic EX-L,2016,15998,53091,Crystal Black Pearl,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Civic EX,2016,15998,62140,Aegean Blue Metallic,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Civic LX,2016,15199,19033,Crystal Black Pearl,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic EX,2016,15599,24096,Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Civic LX,2016,14199,26538,Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Accord LX,2016,15599,28073,White Orchid Pearl,Tan,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
Honda, Accord EX,2015,13999,30113,Crystal Black Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,24,34
Honda, Civic EX-T,2016,16999,30778,White Orchid Pearl,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Accord LX,2016,15099,35452,Crystal Black Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
